"","trim.321ra.gtf","trim.331ra.gtf","trim.336r.gtf","trim.370r.gtf","trim.380r.gtf","trim.410r.gtf","trim.414r.gtf","trim.419r.gtf","trim.468r.gtf","trim.512r.gtf","trim.549r.gtf","trim.568r.gtf","trim.571r.gtf","trim.581r.gtf","trim.586r.gtf","gene"
"Ahyacinthus22358",8.37192581069588,8.19812514745562,8.15801893323717,9.6733352839291,7.99193331087315,9.30437314449723,10.1689135966387,8.1098790144084,8.08713229334372,7.52817529755525,9.15115385602554,8.91069338987721,8.4647192108686,10.733029597692,8.32161291907113,"Ahyacinthus22358"
"Ahyacinthus22357",11.5366398584679,9.32082870513883,9.30836895058506,16.22378843474,9.38804117058968,12.6650936254041,13.2248890745085,8.49773401945655,9.27359458084412,9.47494500634136,11.7642192088342,12.9666437595087,8.99505969541266,14.2163769696726,9.52530147346905,"Ahyacinthus22357"
"Ahyacinthus18471",9.84532333493804,10.15277124396,11.4875813313604,9.40510932693552,10.9978037789412,10.7190715469062,9.61389592559769,10.2406257536227,10.7974637620322,10.328452613022,9.86619119984618,10.3962407290583,10.8544045077968,9.17413976247594,11.3083346741759,"Ahyacinthus18471"
"Ahyacinthus10321",14.096491553792,14.1546352978923,14.4400503594661,14.3119254047306,13.6268174593308,14.2358682109281,14.5365130203488,13.9894932619101,13.3112232564524,13.8926964468335,13.7868570010258,14.7711907087233,13.0416581391018,16.1951840891502,12.9304771357268,"Ahyacinthus10321"
"Ahyacinthus10327",9.03743215882472,8.18074377599708,8.14103872584296,9.34640128393635,8.32011138110656,8.98507902209998,9.70452638684416,8.17343158684296,8.75812243649921,8.50321531685461,8.81117031548101,9.2423120902987,8.77755080975256,9.29932833038744,8.32161291907113,"Ahyacinthus10327"
"Ahyacinthus10329",11.3779411553189,10.7197769078159,10.0931842587686,11.0235832185107,10.2891972823647,11.3330330778862,12.8553313214444,10.7217923476022,10.2709179607756,10.2799900615726,10.7808104301774,10.4834223220144,10.8791737036465,11.2198631708048,10.7954106697436,"Ahyacinthus10329"
"Ahyacinthus02476",11.3438145976063,11.4500905142605,11.6437278427913,14.3258501272296,10.9551886433472,12.2393274691856,11.5829821995013,10.7164997219208,11.4366441042518,10.9619730720647,11.6369059752075,13.3753823381778,11.1744007051685,14.4684247598659,11.0492345746157,"Ahyacinthus02476"
"Ahyacinthus23006",10.0724836827902,9.81124150568518,9.80405641032056,11.6101823609421,9.60925246739534,10.3577082375368,10.929083919529,9.85465444661796,9.2330500272046,9.50114126071987,10.454554802418,9.93862120114152,9.59363096198243,11.146405390482,9.85556446152769,"Ahyacinthus23006"
"Ahyacinthus16091",12.3366630015804,12.0017707807869,12.4778888652797,15.8350092029532,12.6208906250823,13.2754883594503,12.8591503666204,11.5601325119228,13.2664477378826,12.3639763621266,12.8183306266838,14.0107704413845,12.3014959198946,14.9931287180507,12.7985081596737,"Ahyacinthus16091"
"Ahyacinthus03431",12.4343883043938,10.6977026710698,8.80960205457249,12.4774955512225,10.3421773876292,12.3794404935611,12.1150692221249,9.43225838600539,9.84054354045094,10.7952497635149,11.3681629950834,11.5164119994283,9.1698952839372,11.8217065160162,9.77261417187892,"Ahyacinthus03431"
"Ahyacinthus25758",10.5550193331187,9.36562045444057,9.03654865903578,11.6101823609421,9.69501110952418,6.47174411986686,11.8049600232623,9.72356315076574,9.39955654052232,10.8224234534512,9.09532759093899,12.2316565543085,8.45934534607067,15.076288851634,7.48872046461972,"Ahyacinthus25758"
"Ahyacinthus06635",11.7272726007286,12.6659761079572,12.1057096876734,10.6734013248847,11.9403546387644,11.3203489527197,11.8912458528402,12.3874848297082,11.8259296546865,11.9443055663991,11.9718470601103,10.4967150568235,11.8696282605784,10.1142328874645,12.6122719608548,"Ahyacinthus06635"
"Ahyacinthus06632",11.7534937450191,10.9443979944303,10.2206231475044,12.9531078485424,10.6568971157724,12.0008943826387,12.2127371325132,11.294756534876,10.9592217070074,10.9365480158664,11.6080096837786,11.1271276545336,10.8311551356003,13.4405085065962,11.2055787202769,"Ahyacinthus06632"
"Ahyacinthus21088",8.56260253433585,8.55784257351979,9.63037087688939,6.47174411986686,10.0402734978668,7.11116175579897,7.19144443093551,8.47126875115529,9.75960314260119,8.98599145105463,8.67883275287441,6.47174411986686,9.37214429964574,6.47174411986686,9.9180634024854,"Ahyacinthus21088"
"Ahyacinthus18905",8.25106697930891,8.63810460878547,8.8395367954145,10.826284465593,8.61074436769509,9.27020501399161,9.029265169853,8.04958029088249,9.19339810293656,9.10327759472824,9.74493714550771,9.82493317851743,8.48599057666701,8.99107422524355,8.12525518013123,"Ahyacinthus18905"
"Ahyacinthus22570",10.9113768308231,11.139421599671,11.4256039357751,9.65283942503364,12.188250008529,10.8648881198197,10.5554130440099,10.9201841972428,12.5017147525272,11.4495415684146,11.5814153103586,10.2040984674756,11.7709309031725,9.13321563664698,11.5966101467368,"Ahyacinthus22570"
"Ahyacinthus12942",13.2763119494683,9.15404720151951,7.84518349505043,10.8202291119047,9.41587188118088,8.24292003354509,8.63012915295552,8.88610828121668,8.37382811641011,7.96085808378986,8.65597517230202,9.60968898783805,8.07762113969943,10.6679300940254,8.01337312430105,"Ahyacinthus12942"
"Ahyacinthus12949",9.13427813277938,10.4820637828653,11.1344252100534,9.04086313256224,10.3749642686054,9.77976632698706,9.01679941581263,10.5511425557283,10.3998980381085,10.269971393505,10.2958976498751,9.39913559306053,9.87353402557276,8.85796221008172,10.9775550514836,"Ahyacinthus12949"
"Ahyacinthus20543",14.0642197936505,15.4307957827566,16.1741755927494,13.2664074425014,15.8041501925543,14.4056901165158,12.5881498541687,15.7452452740967,15.5145133811905,15.1922312106527,15.0853733475184,12.9841847486315,15.4016250675735,10.7661417590634,15.0308567807536,"Ahyacinthus20543"
"Ahyacinthus05718",10.3284435972832,9.10513711661873,8.98881521787158,9.25798039677953,8.75956112465888,11.718499146333,11.7293493046694,8.74811452964336,8.64223049745107,9.30527160440688,9.59913020086063,10.2830588760835,9.06156352484366,12.3401544012331,8.75620134025986,"Ahyacinthus05718"
"Ahyacinthus05719",9.87234515730508,8.69055295384678,8.50119372922649,8.50989508342291,8.53503015959128,10.8598827879624,11.3513355574783,8.73230191244071,8.49733692301843,9.08002682233762,8.83151890863089,10.1290926310467,7.78482153366454,12.1642139186781,8.75620134025986,"Ahyacinthus05719"
"Ahyacinthus14264",10.3029005182665,10.3830448390553,9.24389930383811,11.9252284326743,9.91268784670618,9.8703048282772,10.4373100508485,9.96242789539084,10.2156730826661,9.9469331394598,10.7361722556,10.1376242032407,9.90188753857951,11.9233388821261,10.1617550242212,"Ahyacinthus14264"
"Ahyacinthus12317",7.88664069179799,7.14681297492963,6.47174411986686,8.91782430360225,7.08353523273044,9.34137592679481,9.99347190522389,7.38105663114569,7.88596725072329,7.38676153536338,7.85210344256666,8.84421396522656,7.47081441921679,10.9559671933633,6.98806587145045,"Ahyacinthus12317"
"Ahyacinthus06430",7.84510200027539,7.86933684195899,7.82837795738164,8.97513840972788,7.22837100509764,8.25128378472809,8.54663652330872,8.19489608561656,7.65350305199583,8.15608191329763,7.2475859147138,8.57465394224067,7.83177561850743,10.6573756594952,7.32313959396399,"Ahyacinthus06430"
"Ahyacinthus04872",8.41763272325737,8.11227836108996,8.40848286345124,10.0978806134791,7.6638707531385,9.47696227777534,9.83679699511285,8.35950372420021,7.77294715203658,8.09459046395676,9.01716138255971,8.69641385124983,8.72156218275991,10.0934300096331,7.72011447503129,"Ahyacinthus04872"
"Ahyacinthus04871",8.94270009881113,9.33978840383774,8.91157296625259,10.8825714854934,8.55985364780293,9.74460451207081,10.7029082327244,9.07590941891272,8.86199452160796,9.37800438598922,10.1468652915248,8.44510733736604,8.99864213116131,11.2078777504823,8.99520276087185,"Ahyacinthus04871"
"Ahyacinthus01609",9.55035638755696,9.81124150568518,10.7417899008203,10.1375370911417,11.795735196266,8.6108961412007,8.2647162915149,10.0019158091177,11.6938915771232,11.0393345581959,10.3179645441631,7.30982083264298,9.7685446589536,8.52738869352176,9.99942387962965,"Ahyacinthus01609"
"Ahyacinthus09451",13.2941242590777,14.4540077872253,15.0506424503146,13.2736101982546,14.7076011516509,12.1638101412872,11.7803937406423,14.5423209688169,14.7195734997804,14.4638201144369,13.7035327485554,12.4691254888793,13.6950710753796,10.5008218615671,14.7415173150049,"Ahyacinthus09451"
"Ahyacinthus16272",11.2116921545585,9.52912148683605,9.805284669223,16.0398585123811,9.90451203419513,13.8755028210852,14.4270549992383,9.49624260449891,9.04130599231969,9.49246355045425,11.9771908772915,12.7336502487166,9.03046618394781,16.9966595700723,8.94266476760468,"Ahyacinthus16272"
"Ahyacinthus10179",11.9700171877041,11.8587455675556,11.5382427031154,12.346985126029,11.1429163604007,12.317931906452,13.31754731016,11.9618108361505,11.1226633883377,10.9385198418708,11.1397837412781,11.8330223233423,11.1519210555732,14.0198783622741,11.7003348110541,"Ahyacinthus10179"
"Ahyacinthus10170",9.62960432055186,10.3076607443684,10.5823018815831,9.29402816097524,10.0477060147611,8.57917194854424,9.03956682723406,10.0625952501024,9.82849207018769,9.84055249613172,8.90995689318254,9.67404936081856,9.1603928601339,9.32667788037136,9.61045666213854,"Ahyacinthus10170"
"Ahyacinthus10175",9.47283918385552,8.53170474464197,8.97772877376812,11.17113015563,8.36549683295918,11.2234257011581,9.86319415863745,9.93019464048322,8.59350617884464,9.06380944576519,9.2959913011403,10.9358530004422,9.60059776881367,12.9763275349414,8.78362383535303,"Ahyacinthus10175"
"Ahyacinthus20380",10.874047001339,11.0962531366577,12.5049059821785,10.4363771770542,11.7249514804127,11.39655654555,10.7285634499907,11.1877173745254,12.0122778044489,11.2929772180464,10.8490520069954,10.6039608105242,12.0045404871326,10.4809913807793,12.4767602202736,"Ahyacinthus20380"
"Ahyacinthus12929",12.3902893361621,11.6466099833852,12.3671343301746,12.09877975829,11.3272759548542,12.9118832669965,13.1096920701438,10.7865834596033,11.7631668681606,11.2056815677517,12.651857257589,11.3686331923785,11.1720914488044,13.2204713351298,11.4745528511108,"Ahyacinthus12929"
"Ahyacinthus10433",9.62960432055186,9.65370067625467,8.84446140731156,9.58228021237452,8.51538639540674,10.0063958083608,10.9333921766219,9.41549249220651,9.36631961465164,9.11046321296654,10.6590661820789,9.19601780187232,9.97127812051706,11.3078293992508,9.8289229605617,"Ahyacinthus10433"
"Ahyacinthus10435",10.343086993133,11.6108082765453,11.5502714443,10.928318010529,11.6124172167203,10.4950393397989,10.3592221750222,11.6553078426177,12.0239621224075,11.4698409530534,10.5973648160486,10.4091926803954,10.9670986040291,9.29009064465578,10.8539012787419,"Ahyacinthus10435"
"Ahyacinthus16773",13.1288306569485,13.6942397317215,14.6909834980724,11.8838103570373,14.5244302620591,12.7257228435941,12.2147261505246,13.4329795957811,13.9578433052855,13.5639339962733,13.4249280437876,13.1599162601427,13.3932192981223,12.967835004019,13.8593203609988,"Ahyacinthus16773"
"Ahyacinthus05522",9.27902214930083,9.13737783986985,8.39118745321911,10.2090436906709,7.86766732340162,9.11151730835721,10.8996602763175,9.5131966052592,8.24986082572407,8.7251540370458,8.77855315007655,9.23155816177911,8.61627465700468,10.8702900002147,8.8935689721537,"Ahyacinthus05522"
"Ahyacinthus05502",11.0021392713867,10.2457252650161,10.5330629386382,12.1454466198693,9.52866435529675,11.7633465555804,10.1889469380108,9.34126220431557,10.3448372029153,9.52366765322572,10.0636907713696,10.6151706821965,10.4985207861709,11.9350086917243,11.0261447461707,"Ahyacinthus05502"
"Ahyacinthus14438",9.76801978893273,10.6662166852461,10.7082838711268,9.6733352839291,10.7836317049456,9.25474429158927,10.236084171475,10.284964011948,9.49986878448296,10.5488194663991,9.94851565838032,9.01258492318511,10.5635276872124,10.1945339032031,11.1105948435317,"Ahyacinthus14438"
"Ahyacinthus12100",10.5168248501,10.1865552285042,9.62898042408916,11.3071043320078,10.150469540401,11.4762999441742,12.1712317719748,10.1295385964134,10.4213421959605,9.81569098484988,10.4253087316508,10.2919927944279,10.0776874357707,11.4325125966498,10.0402516879545,"Ahyacinthus12100"
"Ahyacinthus08686",14.8608498494679,14.5881273678294,15.9430544084759,17.9186849162286,14.8806444174377,15.9409094242388,15.2151319585031,13.3090234571072,15.4477429349332,14.4100204836223,16.3960961201971,15.1070155225323,13.4994256861948,16.5410708403117,13.7239481013321,"Ahyacinthus08686"
"Ahyacinthus03818",11.3268835464324,10.7808870381382,10.1702467834675,10.7613923668744,10.2406649749599,11.376567413496,11.3541476322676,10.4108728459159,10.7809980378904,9.82946164737147,11.1403448664163,11.2359101955469,9.82892584419467,11.5623855774244,9.74884825229899,"Ahyacinthus03818"
"Ahyacinthus03813",8.92997967334199,8.25541431641959,7.65008837390685,10.0877915175855,8.15413424644225,9.6972614607858,10.8980078241262,8.30797381857227,8.36988962766123,8.64856459479112,10.0696264361174,8.47399357896041,9.00577878540154,11.8106625957955,7.8248243041387,"Ahyacinthus03813"
"Ahyacinthus03814",7.44309969339475,7.3648255755949,7.43106404847185,9.5155966553514,7.35634974031673,8.18269611608008,8.93507526457934,7.38105663114569,6.89118007758644,7.40578797826033,8.45700102996681,6.47174411986686,7.24099048191034,9.7515424169467,6.47174411986686,"Ahyacinthus03814"
"Ahyacinthus01419",11.764370227365,11.8123518857567,11.6609735988407,13.4146066333418,11.7278276276933,12.7878558107872,12.4274707587659,11.4796410882176,12.2586327054155,11.5892346151593,12.3248300372885,13.1400089525783,12.0054045928893,15.0047628324058,12.4498847136201,"Ahyacinthus01419"
"Ahyacinthus09226",17.0952619942604,16.5898530288172,17.2654428425642,19.4576321488166,16.9061526330612,16.7861562249775,16.9477439737577,16.6314307832215,17.0847890716542,16.7002392329372,16.8303887849074,17.5765545242392,16.1675184288488,18.3921676459978,16.7487571533145,"Ahyacinthus09226"
"Ahyacinthus09220",14.097652358581,12.5509488929008,13.2853331105635,14.5764565382853,11.6033612698558,13.6189021319997,14.1367323409802,10.9987258940642,12.4266929842512,12.5460463244461,14.0726521495149,13.8896771169312,11.0381630953948,15.0756303817898,11.789541312363,"Ahyacinthus09220"
"Ahyacinthus24468",11.3011075560672,7.85077111916742,9.34804201409553,11.5309557366812,8.00922031284592,10.8661367318012,7.92679555382151,7.72422080797565,8.15961156053779,10.0003152434065,8.41400369983869,10.7065976681354,8.4700704573882,9.43099432897339,8.46811692899018,"Ahyacinthus24468"
"Ahyacinthus25336",9.73801676261205,8.24549928274962,8.29340800955152,10.8591400099911,8.57614134999618,9.93878750947498,11.5706042094491,7.8711391347679,9.77644517083517,9.02926460499654,9.25008697412771,10.3059198755373,8.21641419399649,9.58171206718973,8.4051037332019,"Ahyacinthus25336"
"Ahyacinthus11105",12.394774415674,11.8220563460218,11.6770184383011,13.6383987283981,10.3239714920529,11.5557268215278,11.8189781961051,10.2606491234181,12.1253369949012,10.677320982321,12.4097944807582,10.3962407290583,9.73735844420065,14.1222680202523,10.5264318083222,"Ahyacinthus11105"
"Ahyacinthus23089",9.89167869173165,9.07387692181424,10.1928562280407,11.3071043320078,8.92272957092858,9.05426765906737,11.383937201169,8.91589784407996,9.31492599585516,9.31271867977314,9.8634543160693,9.92551609767134,8.74337721173315,9.96178940838699,9.30515331307049,"Ahyacinthus23089"
"Ahyacinthus15121",9.28025958771543,18.7579775994277,19.7571408558319,12.712567014205,20.1621430152118,16.7074383961622,15.8149837877277,18.1747849250801,17.4819668592129,19.2463358068099,18.3203021307044,9.15383716828491,16.1563827510502,7.41615379524691,18.471701022111,"Ahyacinthus15121"
"Ahyacinthus06868",9.16285394133187,9.26081077664734,8.42215001658227,12.878026429855,8.0959285022362,10.1676563056353,9.31901428663409,8.85201376883856,8.49376555848856,8.59910500747517,8.95016963967302,11.8334575342302,8.6813625787121,13.3497387045278,9.24420493679014,"Ahyacinthus06868"
"Ahyacinthus12933",10.8590830579879,11.598079311714,12.724779877072,11.964119633606,11.8998751078816,9.97415884557729,10.6203961897644,11.7783845305723,13.2865870878865,12.0248993424474,10.9453732483296,8.98054639728114,12.6478347233429,9.30850487849507,11.3475649722554,"Ahyacinthus12933"
"Ahyacinthus01252",7.95833797915918,8.47225618352678,8.68816999134078,7.87671115296145,9.16892622185644,8.21747708173434,8.22306950941863,8.43676934785803,8.92787926661875,8.48038677284242,8.23927699792397,8.3331389410091,8.92890208703204,7.95561668593262,9.52880878241873,"Ahyacinthus01252"
"Ahyacinthus01489",10.8505201307381,11.1637494999158,11.3875015321514,9.62503906173764,11.1609197385564,10.6233025367087,10.6203961897644,11.0416421895385,11.0990793414221,11.1276785585253,11.1182971170842,10.5218529540908,11.4159806494359,10.1896454524831,11.3534315541379,"Ahyacinthus01489"
"Ahyacinthus01922",8.85441111081979,8.97177194650243,8.60248063999085,10.2183126316899,8.17663796665052,9.01780532601874,10.1270379038152,9.33105869344858,8.70145075971058,8.6785525600031,9.04453914205851,9.2896960487821,8.99864213116131,10.3383239791492,8.18469722792535,"Ahyacinthus01922"
"Ahyacinthus14608",12.2074957312563,11.7940428425559,11.5389745847582,11.2132884531566,11.7531755109056,13.2060969880371,14.3481391505678,11.613552457862,11.3552234323817,11.0408033978489,10.5633940765106,14.4243986853324,11.1219229010509,12.4397415983647,11.1482193738477,"Ahyacinthus14608"
"Ahyacinthus14609",10.26401649369,7.46120329274709,8.02894882801841,8.78241710779181,7.27666480063657,10.9212296361905,10.8824925709601,6.95594035343747,7.4909461471299,7.93936273307447,7.63908812435608,12.7844829099975,7.7654326951486,11.7607099439056,6.47174411986686,"Ahyacinthus14609"
"Ahyacinthus12737",7.7008402356942,7.22719102855638,7.5204998457394,8.87015266628041,7.87252977629433,7.78639858980773,8.25724945720169,7.28766980363988,7.30206613625848,6.97018869643207,8.73894432413103,7.50289735286111,7.25866164005185,8.54364143488501,6.47174411986686,"Ahyacinthus12737"
"Ahyacinthus12730",14.1166932088695,13.2506129180884,14.2367011279209,12.9096681196854,13.2679021855569,15.0393052720473,14.5545057301617,12.5254740242888,13.6940957880005,13.625083796421,13.5933704412244,15.4189433611864,13.0150991642257,14.480662989348,13.0017093510685,"Ahyacinthus12730"
"Ahyacinthus16948",6.47174411986686,6.64467681046974,6.47174411986686,6.47174411986686,6.80389625155618,8.25128378472809,9.9079625486398,7.40770230153421,6.91369705773526,7.85283809018128,8.39799777719352,8.49757464926651,6.97870840680458,9.42259347110124,7.27570339390897,"Ahyacinthus16948"
"Ahyacinthus22251",8.79214892886394,9.07387692181424,9.26752777363363,11.291886977494,9.04380177452485,10.0860828137304,10.6042554636531,9.18540837583364,9.19973521984113,9.08149163087898,10.2029746551171,9.95805473431763,9.29359779907947,11.5884906319934,9.28234959016313,"Ahyacinthus22251"
"Ahyacinthus18530",13.55098013188,8.9176862055457,9.95320577679139,10.6150957083687,9.07013120891276,13.8685265470832,10.1194627655029,8.83371487505645,8.99804340820935,9.67484491843582,8.69171774288325,12.6182151343929,8.94388578794454,12.738267319591,10.6801368689886,"Ahyacinthus18530"
"Ahyacinthus01479",10.8639533328532,8.37153988599077,8.20755484151468,12.6199552883565,8.47517134010126,10.7653300946644,10.8400887257193,8.63107537445622,9.46548565190478,9.08149163087898,9.92510319951754,11.1391591373797,9.37214429964574,12.4771288873023,9.01819703846818,"Ahyacinthus01479"
"Ahyacinthus23126",10.3968416593069,10.3705207410552,10.2701669747694,10.2502878414383,10.0906049623343,11.404303442452,12.2257265569338,10.2365871505651,9.81633710977601,9.72644583716986,10.7317056709402,10.2269176301965,10.5938055912501,12.7164644423012,10.0019319535372,"Ahyacinthus23126"
"Ahyacinthus13666",13.290443990325,13.4289801286111,13.0951951046539,15.286867680693,13.0630517619617,13.7219264332351,13.4239338239867,13.0026634893009,13.0464583576126,13.0736640339465,12.9563089314169,14.0486333916532,12.684704207811,15.4015725531867,13.3747479146048,"Ahyacinthus13666"
"Ahyacinthus18393",11.8152548959513,11.3323833695347,11.3029677195029,11.8852585599709,11.2428837901585,11.8312988432403,12.2416379072,11.3645978293748,11.102393449807,11.7197782548605,11.647594363754,11.9576245404938,10.7652072023265,12.1875694178327,11.2088191540485,"Ahyacinthus18393"
"Ahyacinthus13669",11.5727349122457,11.196345894214,11.0916357146157,13.0575910528749,10.784739033077,11.7693553640461,12.0984073294953,11.6821587691858,11.0751020376559,11.4517499448058,11.4189730328248,11.182888864528,11.0185823332305,12.7390993449033,11.4322244662766,"Ahyacinthus13669"
"Ahyacinthus10900",10.6610525257492,9.82361013857147,8.70738337481019,10.3797520839944,8.05132431793842,11.569569803975,11.9872112216851,9.72356315076574,8.76685291762885,11.2235695541099,12.2269120193398,9.81072789224107,9.1698952839372,13.9316621165689,9.90067816257889,"Ahyacinthus10900"
"Ahyacinthus10909",9.01210775552979,9.60662309096574,10.2442583124522,8.16279337004927,9.96274623623347,9.14138052544529,8.92394523029625,9.8234537555405,10.1846129521303,10.2168401881749,9.58751916707307,8.49289315428939,9.80908380848938,8.49425255117725,9.14626914013855,"Ahyacinthus10909"
"Ahyacinthus14021",13.2223046153042,10.2495333406755,11.4561512806289,12.8634111164423,11.1115192248144,12.6036719495129,12.9318706524586,10.1163993235416,11.2610354195144,10.2799900615726,12.2345435331775,11.9228758079167,10.1720562165049,11.5048000207726,9.74133864563675,"Ahyacinthus14021"
"Ahyacinthus05219",11.8589346461825,14.2225991828168,15.2125085569744,12.7980524983269,15.5336327125216,11.6368566629861,10.7458241326085,14.7514879044234,15.5783050157864,15.1931174566147,14.5909413352145,12.2280207920021,15.4988982201077,9.11228686700305,14.3704449311541,"Ahyacinthus05219"
"Ahyacinthus05210",11.7841709267211,11.732269389772,11.8358061181082,11.0235832185107,11.7702947377059,10.8884280953727,10.6110028671272,11.9196115387449,11.8715938475441,12.0385467392295,11.3430441264186,11.5153270490858,11.7117944572277,10.1347362954497,12.3974223203011,"Ahyacinthus05210"
"Ahyacinthus24379",7.23737454423626,7.32445874748655,6.47174411986686,10.1713535920588,7.41316242019616,8.89710511173178,8.37500724970844,8.02525415427722,6.47174411986686,6.47174411986686,7.28450386031593,11.3078811152448,7.27590774990724,10.6070675832405,7.74909358721912,"Ahyacinthus24379"
"Ahyacinthus04783",13.0823280336207,12.6909881681839,12.5798519519774,14.9921856585081,13.1691104770653,14.0776360774079,14.2696584334019,13.0187380192534,13.4206412443043,12.82765010192,13.688191562033,14.0738866210348,12.7814257211766,13.7895215800184,13.1860941669189,"Ahyacinthus04783"
"Ahyacinthus22436",10.7684692530588,11.5792243712222,11.4577004759921,10.2815624630825,11.2279178440836,10.8384133243517,10.1670783483291,11.8091579498218,12.367863308536,10.7617691443843,11.2184127231256,10.5326463382831,11.7160245137286,8.75212324691854,11.5424472175163,"Ahyacinthus22436"
"Ahyacinthus04327",7.48311054838531,9.19485739080533,9.26752777363363,8.05214561094006,9.03999859632727,7.87082993854417,7.85483812007186,8.61377958697787,7.66094015548551,8.39955035592771,8.46847873667704,7.96913229336761,9.17619396262955,8.49425255117725,8.80159627801793,"Ahyacinthus04327"
"Ahyacinthus20460",8.0893209208049,7.54144876966662,7.5049046365643,6.47174411986686,7.77612091193994,8.0121150113274,8.19580077631966,7.0949206094056,7.12425653107866,7.38676153536338,7.50312909380513,9.00941485616349,7.0058300846828,9.7515424169467,7.17019618953557,"Ahyacinthus20460"
"Ahyacinthus05053",10.5163086465888,10.1576468230287,9.85474690265501,9.97729779122982,9.53932659249528,9.94117321406621,11.4987418279088,9.87565874231991,9.64799972007121,9.87331322265138,10.1104971777129,10.1918683165334,9.92047972453532,12.6683540172168,9.77114045591559,"Ahyacinthus05053"
"Ahyacinthus05052",10.9595609996426,10.7431339367268,10.009586202073,12.0401891810135,9.86712599401043,10.8472925988003,11.6648324219505,10.5879912498798,9.84586699745527,10.3961858704289,10.6152664140482,11.3877342854263,9.45936324623394,12.4711315516356,10.3345176135354,"Ahyacinthus05052"
"Ahyacinthus17696",10.0411440929746,10.6340238747708,10.0159499948523,11.3972096458399,9.19638103203847,10.115905887177,12.5380256663509,9.00800844804595,8.52555476805582,8.73465886003516,9.98292596304524,9.95644539511907,8.91755417333625,11.5319600708359,9.7353020712819,"Ahyacinthus17696"
"Ahyacinthus02053",10.9783911694058,10.3740106749605,10.1346724834888,14.1977388058211,9.03236025030269,11.0962922145393,8.03120162395479,8.70822255082751,9.54169330774407,10.4575530927083,11.1442666245514,10.7037375977783,8.83127604161747,12.7206829812587,9.57192568773306,"Ahyacinthus02053"
"Ahyacinthus08609",11.9688894051856,12.8800320533893,11.6987923047094,11.294070761752,12.1152470234922,11.6368566629861,11.6087693153209,12.4449132516208,12.3514987071627,12.0368938062665,11.5029196980452,11.0940579902327,11.6506788879088,11.4529591668972,11.9377172776322,"Ahyacinthus08609"
"Ahyacinthus18652",9.799108332316,9.20287627437383,9.72183941838138,9.2761215752032,8.29003069309815,10.3253127766078,11.1054909817831,8.8843352490493,9.34561036364226,8.94291468809838,10.0091249151031,9.02205103405623,8.56275082113636,11.4180252373239,8.78964164606641,"Ahyacinthus18652"
"Ahyacinthus08606",10.951959295273,11.2514814847478,11.823547409214,14.0226919339203,10.7277228470324,9.31929282006958,12.1866270348081,11.3260059557027,11.1458669097483,10.1363466947814,12.6421961915789,10.8340989541681,11.0715939880467,14.2874796603377,11.6701114910125,"Ahyacinthus08606"
"Ahyacinthus02785",10.9557651742553,11.4331863990761,12.7892076075473,11.2247831215643,13.1435062744705,12.3937683344696,10.3479414910005,11.922741540711,13.8460795344843,12.7465092443704,12.4736690456405,12.1857073122706,13.7463462135003,11.1107974990526,14.0297914420676,"Ahyacinthus02785"
"Ahyacinthus01768",11.7852392950148,12.092333158014,11.7429655453289,12.3564111116626,11.6571639213854,12.4152094764201,13.1304394341972,12.0777273218373,11.2674444892768,11.1262958785978,12.1935472315055,12.4493924134631,11.6074969080742,14.9697523914008,11.4514947449119,"Ahyacinthus01768"
"Ahyacinthus01496",12.0993208935996,12.1793296058454,11.8057217737739,14.5327945896777,11.9722301161166,12.8071211706597,11.8793107753951,12.0320867402224,12.0166705308624,12.4180210286387,12.0036167509998,13.4609193281874,11.4582715316607,13.1534028657263,12.032422474954,"Ahyacinthus01496"
"Ahyacinthus01492",10.2497798061633,10.7431339367268,11.8520886381775,10.2366718087068,11.1101960173125,10.2332114685421,10.947305457487,11.3652118775944,12.0329527670151,12.0865633805395,10.8762749362998,11.2908574139134,11.4708455003995,9.6261283205034,11.0113682603639,"Ahyacinthus01492"
"Ahyacinthus23378",12.1626654837236,11.3002006451024,11.0273160490762,11.7455300983835,10.4990764639488,12.9773383504882,14.291907760647,11.0848071810888,11.4466682626374,10.8440506330382,12.5807669843125,11.9277750565618,11.4101162467942,13.4271485982967,11.7265523137502,"Ahyacinthus23378"
"Ahyacinthus23372",11.2881951720444,10.2342396957553,10.9599830553867,14.4719622680484,10.6956945119342,12.3328809562287,12.0817927978943,10.7366037391341,10.7573434384314,10.5031127412232,11.804038098856,11.6300254639975,10.1611812369971,13.6201356070357,10.5825819906245,"Ahyacinthus23372"
"Ahyacinthus23373",10.1512776838846,9.68687366211466,9.7729980191251,14.5907217272417,9.89937811265127,11.7911757219347,11.5479820044557,10.046511472215,9.8590887456326,10.0236607367294,10.8701946108013,11.6850870079203,8.96971431181086,13.1440106961892,9.67030797177663,"Ahyacinthus23373"
"Ahyacinthus23370",7.84894525463743,7.64997941308105,7.75228110726118,9.32046170824559,6.47174411986686,8.0121150113274,8.12686740691795,7.43984258395761,7.48200221118241,7.29137090477695,7.27240576942404,7.54777081477094,6.47174411986686,11.095262873877,7.96186294267746,"Ahyacinthus23370"
"Ahyacinthus23377",8.85947114871574,8.24881328016546,7.74618927632935,9.77788319771919,7.99627985698475,9.57298550781133,11.9988018442432,8.42925280874757,7.31320732625164,7.64068666040701,8.77253589961029,9.13659582600717,8.49125342394784,8.55969167187035,8.41315444228164,"Ahyacinthus23377"
