"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_ID","contrast"
2552.62092528,-1.00643450862409,0.306465958419112,-3.28400098273793,0.00102344565502982,0.0160645676610197,"Ahyacinthus03450","eatenvscontrol"
579.799649409248,-2.05897334383195,0.360228781605542,-5.71573802252861,1.09228908763061e-08,1.38113886858182e-06,"Ahyacinthus15180","eatenvscontrol"
182.77507974208,1.65784479840382,0.564023640371655,2.93931792878647,0.00328935468404763,0.0361379143727711,"Ahyacinthus15187","eatenvscontrol"
1056.68612063791,-1.54828441526867,0.461102771093409,-3.35778596948624,0.000785694243939282,0.0132135967921611,"Ahyacinthus17855","eatenvscontrol"
868.182682588115,-0.909752806648982,0.324155379600358,-2.80653311313417,0.00500777652622179,0.048917164693909,"Ahyacinthus17857","eatenvscontrol"
3929.54498082654,-1.08517022658056,0.354744384661963,-3.05902016635054,0.0022206220129111,0.0275070661237224,"Ahyacinthus06610","eatenvscontrol"
375.877348910524,-0.962275848619683,0.294023182173038,-3.27278904169321,0.00106491926953851,0.016544411313786,"Ahyacinthus06611","eatenvscontrol"
158.891979023552,-1.12387872909505,0.354989085831846,-3.16595290940134,0.00154575815524171,0.0212565025905074,"Ahyacinthus22512","eatenvscontrol"
1347.54805511617,0.737233399791154,0.217079290625563,3.39614800502917,0.000683413947905894,0.0119549136477512,"Ahyacinthus18598","eatenvscontrol"
816.374631779048,-7.69094539059637,1.69998519914196,-4.52412491266291,6.06459009416479e-06,0.000278848627359981,"Ahyacinthus02861","eatenvscontrol"
484.160800248741,-2.63391050014484,0.848393923671696,-3.10458435245004,0.0019054658605547,0.0246178257253879,"Ahyacinthus14520","eatenvscontrol"
8690.33794405655,-3.40516027019182,0.806733064561101,-4.220925631757,2.43301200244912e-05,0.000819365549054045,"Ahyacinthus12371","eatenvscontrol"
758.067127709865,-1.10770989223612,0.346599819670306,-3.19593326185166,0.00139379346833968,0.0198692040082884,"Ahyacinthus15680","eatenvscontrol"
162.715920308933,-3.54585192629954,0.893599825741646,-3.96805351137646,7.24620652927432e-05,0.00197119913075239,"Ahyacinthus09956","eatenvscontrol"
1563.61074328965,2.22596645805049,0.469566002301758,4.74047619959508,2.13216498616998e-06,0.000116463899008521,"Ahyacinthus09955","eatenvscontrol"
169.113078320259,-2.40703003903795,0.842294357266953,-2.8577064754989,0.00426714914512065,0.0438136757336599,"Ahyacinthus12086","eatenvscontrol"
6938.86121495626,-6.44977593241987,0.733064671655458,-8.79837234258546,1.38814793496655e-18,1.89565481999032e-15,"Ahyacinthus17266","eatenvscontrol"
3144.20323697019,1.29476996541479,0.436979864565456,2.96299685730907,0.00304659679566972,0.0344801915277564,"Ahyacinthus20307","eatenvscontrol"
5083.3242956869,0.994334100022219,0.297582472956423,3.34137320032227,0.000833650850436349,0.0138159417640276,"Ahyacinthus08703","eatenvscontrol"
254.792069913583,-1.51066936556789,0.44734342091497,-3.37697906113843,0.000732866288093357,0.0125413809902292,"Ahyacinthus04853","eatenvscontrol"
247.843363608028,-1.73705134066578,0.505682897522515,-3.43506048785926,0.000592421579213153,0.0107295876468631,"Ahyacinthus04855","eatenvscontrol"
273.163893396641,-2.0038100499101,0.618067012251769,-3.24205953430475,0.00118669229624493,0.017769155699036,"Ahyacinthus01625","eatenvscontrol"
628.080546706021,-3.84515953354889,0.852392338511604,-4.51102075866036,6.45164059726925e-06,0.000292703003309996,"Ahyacinthus26592","eatenvscontrol"
1905.63498260802,0.985830609846146,0.349988962809206,2.81674771093729,0.00485126167564613,0.047902262792931,"Ahyacinthus10152","eatenvscontrol"
1601.3452383825,-1.95736687589839,0.376160696227398,-5.20353906064422,1.95528631388042e-07,1.52322966923946e-05,"Ahyacinthus10153","eatenvscontrol"
2539.12657265471,1.1166230325176,0.31800334372928,3.51135626255615,0.000445826484949303,0.008514974095759,"Ahyacinthus18020","eatenvscontrol"
6639.56391497007,-1.71526590522428,0.498808031596205,-3.43872952433297,0.000584450854363502,0.0106416811562506,"Ahyacinthus06926","eatenvscontrol"
4861.20313565635,-1.72012826244697,0.494879058828573,-3.47585583135945,0.000509225952547174,0.00948702538606304,"Ahyacinthus06925","eatenvscontrol"
24585.365069072,-0.698248602947017,0.211397949432853,-3.30300556282738,0.000956544902754127,0.0153136895568703,"Ahyacinthus04384","eatenvscontrol"
242.448712408706,-2.35047342611953,0.632182069502646,-3.71803241425165,0.000200780512424209,0.00452451927007425,"Ahyacinthus04386","eatenvscontrol"
318.150010251437,-1.50045409690732,0.521271739178783,-2.87844896266801,0.00399635939914973,0.0419024069679601,"Ahyacinthus17409","eatenvscontrol"
2568.23322660096,-0.725806696080758,0.229095990031832,-3.16813356698173,0.00153421017266592,0.0211273436714147,"Ahyacinthus04658","eatenvscontrol"
12583.2490920639,-1.16499160468167,0.328507528637107,-3.54631630366256,0.000390656998353245,0.00768704894742351,"Ahyacinthus14456","eatenvscontrol"
1501.7414253304,0.904988051821554,0.295217590013798,3.06549501938301,0.00217309996892862,0.0270765083719792,"Ahyacinthus15475","eatenvscontrol"
846.758794584496,-2.67351037642499,0.616429998417855,-4.33708674673019,1.4438365211189e-05,0.000540192644723279,"Ahyacinthus03839","eatenvscontrol"
694.216703991116,1.29326967097672,0.352434042888526,3.66953674615872,0.00024299040896005,0.00532628735916283,"Ahyacinthus01472","eatenvscontrol"
584.771419915923,-2.48915991134982,0.478427626105875,-5.20279301513199,1.96315481682882e-07,1.52322966923946e-05,"Ahyacinthus14645","eatenvscontrol"
549.640907939459,-3.91033351947023,0.642018922227883,-6.09068266383942,1.12430218157827e-09,1.87237446239425e-07,"Ahyacinthus24404","eatenvscontrol"
921.359486348322,-4.34104558408686,0.691776206269548,-6.27521667375098,3.49147726127624e-10,6.71543851830821e-08,"Ahyacinthus21575","eatenvscontrol"
154.570715418165,3.01175967234055,0.635729249108724,4.73748797394954,2.16383693395826e-06,0.000116795878142822,"Ahyacinthus10691","eatenvscontrol"
1305.62237170851,-1.41484746345973,0.399775813347833,-3.53910220733817,0.000401490371480558,0.00783250358991214,"Ahyacinthus19547","eatenvscontrol"
38917.0136071949,-1.86799774681596,0.427301343818089,-4.37161683163627,1.23329826128373e-05,0.000471762494568365,"Ahyacinthus22828","eatenvscontrol"
2866.37765486437,-1.63216978837229,0.455768417219533,-3.58113841746544,0.000342100343949924,0.00694163788555745,"Ahyacinthus16344","eatenvscontrol"
3575.83318842186,-1.06780404323459,0.340986895110466,-3.13151050244515,0.00173909565724002,0.0231472614963642,"Ahyacinthus16343","eatenvscontrol"
2172.69177621937,-1.86981548272309,0.413472194541524,-4.52222787265397,6.11921306824763e-06,0.000279478172775885,"Ahyacinthus22827","eatenvscontrol"
6742.90562869831,-1.08633704197392,0.313556700216244,-3.46456331892997,0.000531093096603124,0.00985408604240797,"Ahyacinthus14859","eatenvscontrol"
1863.61484565658,-4.27190586156127,0.686875112790775,-6.21933417299764,4.99268963150382e-10,9.21353643348868e-08,"Ahyacinthus23250","eatenvscontrol"
3841.5393798483,-1.37835162934884,0.405698866630687,-3.39747468558636,0.000680108800602445,0.0119224207715366,"Ahyacinthus07820","eatenvscontrol"
4630.68990463667,-7.91680270478494,1.54985927995742,-5.10807839599633,3.25451626381367e-07,2.26274655662778e-05,"Ahyacinthus01278","eatenvscontrol"
619.104115428754,1.12264915305922,0.382446473770372,2.93544124486627,0.00333073682513164,0.0365044479004796,"Ahyacinthus01272","eatenvscontrol"
379.611360770626,-1.73021710890452,0.524924884552861,-3.29612323557179,0.000980290038192731,0.0155385366810336,"Ahyacinthus01274","eatenvscontrol"
154.592151391065,-2.38393580497209,0.753497489208208,-3.16382713826582,0.00155709248119702,0.0213705074605292,"Ahyacinthus13440","eatenvscontrol"
329.971314254781,-1.64487109436116,0.434684538998551,-3.78405705008671,0.00015429243164703,0.00374248214311162,"Ahyacinthus12717","eatenvscontrol"
1038.17175117227,-1.22854905179275,0.350075250252806,-3.50938562753454,0.000449143182284791,0.00855439232535718,"Ahyacinthus07125","eatenvscontrol"
6365.50475252909,-1.02872541386984,0.315389342342399,-3.26176340084762,0.00110721514290727,0.0169889101028559,"Ahyacinthus07126","eatenvscontrol"
219.421139793472,-6.90537864500165,1.22553792186017,-5.63456954030469,1.75496135566437e-08,2.04835489512416e-06,"Ahyacinthus08092","eatenvscontrol"
652.920176804671,-1.2092330544438,0.410052921735073,-2.94896826811311,0.00318836711134718,0.0353411860978548,"Ahyacinthus22597","eatenvscontrol"
1178.58575456169,-1.3697128845769,0.305985131663464,-4.47640340277505,7.59109902375005e-06,0.000328050785659274,"Ahyacinthus22596","eatenvscontrol"
10716.8085969704,1.44880658568366,0.3815906239704,3.79675624785803,0.000146601812548557,0.00362680136261429,"Ahyacinthus20465","eatenvscontrol"
569.491902916922,-1.22978483323955,0.382508945141417,-3.21504855993601,0.00130422457354273,0.0189473306130847,"Ahyacinthus20698","eatenvscontrol"
5988.20807349961,-2.63556641362231,0.496432077582167,-5.30901714985588,1.10217963375666e-07,9.58090186410799e-06,"Ahyacinthus16960","eatenvscontrol"
1130.89779929488,-1.15121987066491,0.371935480976741,-3.0952139001143,0.00196671008175959,0.0252182092737174,"Ahyacinthus12930","eatenvscontrol"
762.97844234975,-1.24642097896728,0.437035459278434,-2.85199050215554,0.00434463987460297,0.0442434020339882,"Ahyacinthus22275","eatenvscontrol"
2371.33327013053,1.75215469385542,0.608650706332183,2.87875242010998,0.00399251630011429,0.0419024069679601,"Ahyacinthus22270","eatenvscontrol"
801.68890568097,-1.60078281354747,0.476258562978251,-3.36116332174079,0.00077614916322229,0.0131014746266546,"Ahyacinthus22271","eatenvscontrol"
263.437624054927,-1.8573436770645,0.446179228621925,-4.16277486247201,3.14403328086566e-05,0.00100315230101639,"Ahyacinthus17773","eatenvscontrol"
952.829601545707,-1.6236925392563,0.434583494944632,-3.7362038782977,0.000186819216861628,0.00430946490787566,"Ahyacinthus17772","eatenvscontrol"
1580.94340454703,0.751281081231715,0.208607790047062,3.60140472732215,0.000316502409628112,0.00650927244861672,"Ahyacinthus02205","eatenvscontrol"
342.358987930411,-3.08757046298814,0.894651152187158,-3.45114456672854,0.000558214476157919,0.0103013201167737,"Ahyacinthus06453","eatenvscontrol"
1014.45118159276,-3.02467531725232,0.60797960122167,-4.97496184275682,6.52604936171088e-07,4.14510372481506e-05,"Ahyacinthus06454","eatenvscontrol"
1262.87955550034,-3.37292954042459,0.633086253244749,-5.32775672056905,9.94331823003389e-08,8.76038411286083e-06,"Ahyacinthus03661","eatenvscontrol"
993.86160025452,-1.99369877768314,0.501104063046926,-3.97861227777839,6.93186750113938e-05,0.00189960330474804,"Ahyacinthus05897","eatenvscontrol"
16715.7344182301,-1.13410800727707,0.324736961902521,-3.49238965787178,0.000478719338215168,0.00904203496910973,"Ahyacinthus04393","eatenvscontrol"
7612.01946533247,2.24377927171514,0.663518416097268,3.38163827450754,0.000720549583428376,0.0124397283328671,"Ahyacinthus08506","eatenvscontrol"
780.058193125946,2.29106389033354,0.64657379910356,3.54339116974733,0.000395016310607676,0.00774123101369393,"Ahyacinthus08504","eatenvscontrol"
6350.76526713866,-0.958277107032151,0.342340678312604,-2.79919147135975,0.00512307489754666,0.0497941002141617,"Ahyacinthus19915","eatenvscontrol"
716.744077945035,-1.51453627127628,0.477843457864565,-3.16952392326263,0.00152688888020469,0.0210618126748235,"Ahyacinthus19913","eatenvscontrol"
437.660661941983,2.04656963829374,0.500126220181608,4.09210626379593,4.27472669541933e-05,0.00128298170884937,"Ahyacinthus17952","eatenvscontrol"
2080.99375566579,1.24176580858397,0.334829352365622,3.70865278032139,0.000208364923144283,0.00466464162370217,"Ahyacinthus17957","eatenvscontrol"
348.990369195645,-3.36256123853117,0.549699829067712,-6.11708619999765,9.53018217143412e-10,1.64739452826714e-07,"Ahyacinthus10454","eatenvscontrol"
217.339572076573,-2.09316573242589,0.613292238655098,-3.41299889432163,0.000642522028503478,0.0114248448193275,"Ahyacinthus11506","eatenvscontrol"
720.720224224363,-1.36903754969003,0.416237514355793,-3.28907775602321,0.00100516250598441,0.0158321789869932,"Ahyacinthus01876","eatenvscontrol"
574.978566971397,-0.879649773465996,0.300216316994106,-2.93005317723375,0.00338904001634795,0.0370245843705981,"Ahyacinthus18707","eatenvscontrol"
1256.07202983646,-0.876824291312478,0.268974319953123,-3.25988106026364,0.00111458943959136,0.0170828657542756,"Ahyacinthus18702","eatenvscontrol"
655.243664429821,-2.04111592700152,0.6326100163651,-3.22649954031636,0.0012531443327384,0.0184804956888505,"Ahyacinthus02074","eatenvscontrol"
6891.31667438672,-3.02979911274059,0.363203424609723,-8.34187925401926,7.31190953065159e-17,5.81540532758773e-14,"Ahyacinthus16271","eatenvscontrol"
7411.07518891337,-1.63820686947285,0.463817841071545,-3.53200486140884,0.000412421773508855,0.00798869750218003,"Ahyacinthus00433","eatenvscontrol"
2338.36099852373,1.30418405791792,0.27464675240703,4.74858721790056,2.04842546660368e-06,0.000112795557144919,"Ahyacinthus01746","eatenvscontrol"
3102.25856845937,-0.880622054307434,0.281380337797411,-3.12965028473833,0.00175014523176186,0.0232481246879292,"Ahyacinthus09576","eatenvscontrol"
1000.96624696854,-2.27717079389227,0.493980266096919,-4.60984162765217,4.02975832942186e-06,0.000197241504468046,"Ahyacinthus24486","eatenvscontrol"
2655.32889666734,1.24071722259577,0.424540878249752,2.92249176972275,0.00347242798187114,0.0376643975539573,"Ahyacinthus24488","eatenvscontrol"
2827.09103493382,-1.52881215693071,0.417796247215397,-3.65922903118495,0.000252975175718637,0.00545704566285701,"Ahyacinthus10617","eatenvscontrol"
357.88489720866,2.44279788759128,0.787337497800892,3.1026058004531,0.00191824966890529,0.0247128466778969,"Ahyacinthus10613","eatenvscontrol"
851.506749062506,-2.14078652084056,0.389961596271236,-5.48973678770038,4.02533147758012e-08,4.06909563113085e-06,"Ahyacinthus23357","eatenvscontrol"
2063.91035726795,-1.73961864805205,0.431312728392941,-4.03331164033535,5.49962664391162e-05,0.0015811137147212,"Ahyacinthus18277","eatenvscontrol"
4127.60821674697,-2.04270743473203,0.520301672862386,-3.92600589479999,8.63680395986576e-05,0.0022813190498245,"Ahyacinthus18276","eatenvscontrol"
677.898872962948,-1.66531485461896,0.405763713278721,-4.10414928718638,4.05805366458975e-05,0.00123422674484716,"Ahyacinthus21285","eatenvscontrol"
123336.825392493,-3.18638590283409,0.478059077515734,-6.66525551484632,2.64205286479805e-11,7.07448508268277e-09,"Ahyacinthus20926","eatenvscontrol"
3667.15116640309,-2.78658682801294,0.52570162486717,-5.30070042815073,1.15359243969838e-07,9.84591147282567e-06,"Ahyacinthus20927","eatenvscontrol"
8044.68756374952,-1.72045110678928,0.556366901894505,-3.09229593085231,0.00198614740594515,0.025418424619264,"Ahyacinthus20923","eatenvscontrol"
31450.136197951,-1.86863544969256,0.511182914049462,-3.65551233880197,0.000256668862232312,0.0054938400981888,"Ahyacinthus20928","eatenvscontrol"
583.357274748728,-1.76972794243873,0.314196619887185,-5.63254927145354,1.77565091981622e-08,2.05493974245849e-06,"Ahyacinthus10559","eatenvscontrol"
12892.1807752693,-2.03518638119645,0.37525224284062,-5.42351556859541,5.84381228825945e-08,5.39210139246426e-06,"Ahyacinthus13111","eatenvscontrol"
1698.98724605268,-1.96510852088188,0.51350361115675,-3.82686407298121,0.000129786135074492,0.0032882364760246,"Ahyacinthus14665","eatenvscontrol"
601.088091156981,1.18776531552337,0.388425474163701,3.05789757502564,0.00222895747312223,0.0275294067391246,"Ahyacinthus17314","eatenvscontrol"
1169.00166801829,-1.11422953765339,0.371573062725525,-2.99868222276503,0.00271149955642111,0.0318659534789042,"Ahyacinthus15223","eatenvscontrol"
120541.011913113,-5.83453874677066,0.636181645558345,-9.17118371381176,4.67852983879606e-20,7.09888927539988e-17,"Ahyacinthus14226","eatenvscontrol"
1990.87556895656,1.09311647257997,0.369025153938791,2.9621733394393,0.00305475756857871,0.0344801915277564,"Ahyacinthus03973","eatenvscontrol"
5639.3242895383,-0.968477994478378,0.321482543853228,-3.012536801751,0.00259074020934626,0.0307377483048067,"Ahyacinthus09057","eatenvscontrol"
775.913866243755,-1.45590834325301,0.313732748873918,-4.64060047438054,3.47398212408781e-06,0.000173775457459865,"Ahyacinthus09051","eatenvscontrol"
6660.8187103733,-1.14572973480444,0.384576753576877,-2.97919654307813,0.00289005335348981,0.0332490047137799,"Ahyacinthus21234","eatenvscontrol"
21879.6315900432,-1.72126218014256,0.398352326253098,-4.32095425758587,1.5535587987255e-05,0.000576505406396615,"Ahyacinthus08833","eatenvscontrol"
1079.30014503678,0.659059831936267,0.198597194175253,3.31857574661743,0.00090477779534794,0.014587539047546,"Ahyacinthus11040","eatenvscontrol"
580.468185536641,-1.98595911649295,0.690229396348564,-2.8772450535996,0.00401163927233713,0.0419792688912152,"Ahyacinthus11046","eatenvscontrol"
485.841166681314,-2.31776865521065,0.654068829514225,-3.54361582546603,0.000394679902670223,0.00774123101369393,"Ahyacinthus26616","eatenvscontrol"
734.900629300967,1.52054298223636,0.470047468885536,3.23487112023283,0.00121697649517198,0.0180838204766796,"Ahyacinthus20610","eatenvscontrol"
444.744845477274,-1.91809877323829,0.522925427542198,-3.66801588183146,0.000244440003827612,0.00534947546838119,"Ahyacinthus19463","eatenvscontrol"
237.317066918068,1.94333603641157,0.608414724883427,3.19409763921133,0.00140268666969389,0.0199324549025388,"Ahyacinthus12559","eatenvscontrol"
359.976429008874,-3.67318362874969,0.669722920980922,-5.48463179872909,4.14331483282761e-08,4.08487639918064e-06,"Ahyacinthus14049","eatenvscontrol"
2256.92137250271,-1.73203032919892,0.419533163816094,-4.12847059203684,3.65184134012052e-05,0.00112572337112158,"Ahyacinthus10969","eatenvscontrol"
168.113281616653,-2.73873279886041,0.874562978848042,-3.13154440000172,0.00173889490434532,0.0231472614963642,"Ahyacinthus10968","eatenvscontrol"
2822.46919301391,1.54525104897749,0.321344092709869,4.8087115463879,1.51906217369894e-06,8.7528747021235e-05,"Ahyacinthus04725","eatenvscontrol"
526.420837186126,-2.05937006809101,0.421253681023278,-4.8886696089837,1.01519710036344e-06,6.16156960113918e-05,"Ahyacinthus13321","eatenvscontrol"
2938.98335499222,-1.77960582423174,0.55862831285734,-3.1856706566289,0.0014441889929011,0.0203108598218923,"Ahyacinthus13324","eatenvscontrol"
628.874772793116,-2.00279297590895,0.627092538709993,-3.19377580225869,0.00140425128167535,0.019933945428855,"Ahyacinthus02764","eatenvscontrol"
1572.43642566672,-2.4583478216572,0.612035910923244,-4.0166725150961,5.902565853767e-05,0.00167778887926924,"Ahyacinthus02765","eatenvscontrol"
2721.2299789074,-2.41864053347631,0.681504057862331,-3.54897451537243,0.000386734507127296,0.00762174656481554,"Ahyacinthus02763","eatenvscontrol"
1332.26572977876,1.07141110917204,0.325669590296844,3.28987151731134,0.00100233139280507,0.0158058169747644,"Ahyacinthus02183","eatenvscontrol"
1059.33643927555,-0.770341600602554,0.265303796348893,-2.90362072161795,0.00368874728144837,0.0395396647374089,"Ahyacinthus22948","eatenvscontrol"
387.438066258052,-1.29826124939328,0.401403270987704,-3.23430660193363,0.00121938474199299,0.0180999109094089,"Ahyacinthus21375","eatenvscontrol"
4479.08005439327,1.23740301686331,0.359188067442587,3.44500034668077,0.000571058659255702,0.0104256377684437,"Ahyacinthus11584","eatenvscontrol"
870.921564016056,1.12217644795597,0.340746154099906,3.29329160271887,0.000990217176550475,0.0156509325960339,"Ahyacinthus11585","eatenvscontrol"
8118.47131691936,-1.98801744723555,0.407962701008147,-4.87303727111037,1.09895480249414e-06,6.58216086967543e-05,"Ahyacinthus22137","eatenvscontrol"
1110.32424928373,-1.06656000389483,0.359462581700014,-2.96709604335095,0.00300627034560629,0.0341260414294261,"Ahyacinthus02828","eatenvscontrol"
2455.73383487315,-3.75294237047625,1.28481094306257,-2.9210074764233,0.00348901454561456,0.0378031782383234,"Ahyacinthus14285","eatenvscontrol"
1268.03349500235,0.62955041293142,0.22349661784131,2.8168229971982,0.0048501247060844,0.047902262792931,"Ahyacinthus19784","eatenvscontrol"
1272.93399724935,1.02978104390711,0.364695967707798,2.82366994727014,0.00474772480612744,0.0473247663886688,"Ahyacinthus10233","eatenvscontrol"
521.184058180094,-1.33022962632097,0.433338614392819,-3.06972326522262,0.00214257196334355,0.0267694078055074,"Ahyacinthus10234","eatenvscontrol"
146.096219979255,-6.29191390853726,1.02538112179226,-6.13617100492315,8.45341612458032e-10,1.47999808458037e-07,"Ahyacinthus13529","eatenvscontrol"
207.516580351067,2.75133679512366,0.905464547350619,3.03859140943072,0.00237686983640377,0.0289481826774001,"Ahyacinthus17180","eatenvscontrol"
1868.11147960352,-3.07791943350711,0.588958479397848,-5.22603806749498,1.73180719348129e-07,1.39938219137163e-05,"Ahyacinthus16588","eatenvscontrol"
530.44371705718,-0.875672434263137,0.284283401044553,-3.08027985821761,0.00206806172975248,0.0261494916495369,"Ahyacinthus14751","eatenvscontrol"
15319.0651230274,1.81018921140942,0.636995905355743,2.84175957206269,0.00448653123078361,0.0453268186468502,"Ahyacinthus00210","eatenvscontrol"
901.986218870452,-1.4600215603718,0.399566654314862,-3.6540125273349,0.000258173662647695,0.00550506467409529,"Ahyacinthus04022","eatenvscontrol"
15222.0826298812,-1.16270891128626,0.322712827860335,-3.60292126902826,0.000314660858003413,0.0064811593919979,"Ahyacinthus04029","eatenvscontrol"
2111.77241794073,-0.975636010766745,0.285523982786123,-3.41700196686303,0.000633148221821235,0.0113023164930598,"Ahyacinthus08463","eatenvscontrol"
270.718001274781,-1.52146142212909,0.526337802209987,-2.89065580268182,0.00384438917559788,0.0406653590875017,"Ahyacinthus06050","eatenvscontrol"
3173.39285579887,1.45270348180788,0.363419905647241,3.99731401399342,6.40652909744834e-05,0.0017755471918983,"Ahyacinthus24214","eatenvscontrol"
1041.73196145382,-1.6467240731777,0.320393937515635,-5.1396854945089,2.75198699980421e-07,1.98841981319187e-05,"Ahyacinthus24213","eatenvscontrol"
286.545990548614,-1.42905917070609,0.421395395652037,-3.39125482967099,0.000695733790896927,0.0121340238167157,"Ahyacinthus10882","eatenvscontrol"
269.853010139049,-2.53948510449099,0.755429866337454,-3.3616424471052,0.000774803810326842,0.0130949515270091,"Ahyacinthus10883","eatenvscontrol"
